SDSS_Obj,_RAJ2000,_DEJ2000
J143710.58+040354.30,219.2940833,4.0650833
J143717.58+011213.36,219.32325,1.2037111
J143719.95+594806.04,219.333125,59.8016778
J143722.14+363404.26,219.34225,36.56785
J143726.25+385732.43,219.359375,38.9590083
J143735.28+375537.71,219.397,37.9271417
J143740.59+593447.01,219.419125,59.579725
J143745.43+031831.01,219.4392917,3.3086139
J143758.75+412033.02,219.4947917,41.3425056
J143758.81+382130.79,219.4950417,38.3585528
J143759.94+400622.32,219.49975,40.1062
J143806.56+370035.16,219.5273333,37.0097667
J143809.37+642440.31,219.5390417,64.4111972
J143809.63+362920.21,219.540125,36.4889472
J143816.28+402724.22,219.5678333,40.4567278
J143816.50-002059.09,219.56875,-0.3497472
J143818.21+033117.26,219.575875,3.5214611
J143818.92+033822.72,219.5788333,3.6396444
J143835.25+524223.44,219.646875,52.7065111
J143838.25+541640.54,219.659375,54.2779278
J143845.54+492633.29,219.68975,49.4425806
J143845.68-015501.18,219.6903333,-1.9169944
J143847.41+035629.55,219.6975417,3.9415417
J143849.23+410025.75,219.705125,41.0071528
J143851.34+041941.41,219.7139167,4.3281694
J143857.79+510442.44,219.7407917,51.0784556
J143905.69-020656.55,219.7737083,-2.1157083
J143907.14+003031.05,219.77975,0.508625
J143907.16+033925.20,219.7798333,3.657
J143907.99+380803.19,219.7832917,38.1342194
J143909.19+381549.24,219.7882917,38.2636778
J143915.52+024340.89,219.8146667,2.728025
J143915.67+034038.98,219.8152917,3.6774944
J143917.95+032206.05,219.8247917,3.3683472
J143930.93+034014.72,219.878875,3.6707556
J143939.77+034315.06,219.9157083,3.72085
J143941.17+035526.50,219.9215417,3.9240278
J143941.36+033732.71,219.9223333,3.6257528
J143951.24+344706.98,219.9635,34.7852722
J143953.20+494244.14,219.9716667,49.7122611
J144000.56+041247.09,220.0023333,4.2130806
J144012.98+340956.83,220.0540833,34.1657861
J144016.40+033112.46,220.0683333,3.5201278
J144016.86+033932.58,220.07025,3.65905
J144025.99+033556.11,220.1082917,3.5989194
J144026.04+384143.04,220.1085,38.6952889
J144031.85+033033.41,220.1327083,3.5092806
J144039.01+032810.99,220.1625417,3.4697194
J144042.02+403939.08,220.1750833,40.6608556
J144042.83+032755.51,220.1784583,3.4654194
J144043.35+032226.49,220.180625,3.374025
J144043.50+031514.67,220.18125,3.254075
J144044.00+565343.07,220.1833333,56.8952972
J144046.11+030555.84,220.192125,3.0988444
J144052.69+032505.93,220.2195417,3.4183139
J144058.06+032705.64,220.2419167,3.4515667
J144059.30+030813.49,220.2470833,3.1370806
J144103.33+041138.86,220.263875,4.1941278
J144132.02+443046.00,220.3834167,44.5127778
J144132.10+033557.18,220.38375,3.5992167
J144137.83+622017.66,220.407625,62.3382389
J144140.50+040347.12,220.41875,4.0630889
J144146.90+032719.48,220.4454167,3.4554111
J144146.95+565504.69,220.445625,56.9179694
J144149.56+032637.52,220.4565,3.4437556
J144158.73+032323.89,220.4947083,3.3899694
J144201.81+631950.59,220.5075417,63.3307194
J144202.88+435353.82,220.512,43.8982833
J144206.33+031950.70,220.526375,3.33075
J144216.88+034844.65,220.5703333,3.8124028
J144225.70+031354.99,220.6070833,3.2319417
J144232.63+042549.67,220.6359583,4.4304639
J144233.86+372708.39,220.6410833,37.4523306
J144242.62+011911.9,220.6775833,1.3199722
J144246.50+614245.15,220.69375,61.7125417
J144257.25+033327.12,220.7385417,3.5575333
J144258.24+001608.36,220.7426667,0.2689889
J144302.51+413039.43,220.7604583,41.5109528
J144305.30+611838.88,220.7720833,61.3108
J144317.62-024514.41,220.8234167,-2.7540028
J144324.74+523652.62,220.8530833,52.6146167
J144325.42+585315.88,220.8559167,58.8877444
J144325.65+042244.67,220.856875,4.379075
J144327.04+411015.03,220.8626667,41.1708417
J144328.19+034701.37,220.8674583,3.7837139
J144331.28+492335.13,220.8803333,49.3930917
J144331.70+481158.37,220.8820833,48.1995472
J144342.53+564414.41,220.9272083,56.7373361
J144349.18+532402.68,220.9549167,53.4007444
J144349.31+015533.60,220.9554583,1.926
J144400.78+621254.71,221.00325,62.2151972
J144410.67+503442.75,221.0444583,50.5785417
J144413.71+020804.70,221.057125,2.1346389
J144418.88+000230.89,221.0786667,0.0419139
J144430.12+485416.00,221.1255,48.9044444
J144435.65+372856.86,221.1485417,37.4824611
J144437.22+581208.24,221.1550833,58.2022889
J144447.05+624547.62,221.1960417,62.7632278
J144452.11+002156.90,221.217125,0.3658056
J144502.43+043025.72,221.260125,4.5071444
J144503.29+003137.12,221.2637083,0.5269778
J144507.50+545801.73,221.28125,54.9671472
J144514.16+384343.91,221.309,38.7288639
J144516.34+032414.35,221.3180833,3.4039861
J144520.46+363757.14,221.33525,36.6325389
J144538.06+413247.69,221.4085833,41.5465806
J144545.11+513451.17,221.4379583,51.5808806
J144549.04+502338.71,221.4543333,50.3940861
J144551.66+360843.32,221.46525,36.1453667
J144607.26+573337.65,221.53025,57.5604583
J144609.33+384717.57,221.538875,38.7882139
J144609.83+030328.01,221.5409583,3.0577806
J144613.35+005157.77,221.555625,0.8660472
J144619.49+353739.69,221.5812083,35.6276917
J144624.09+481042.31,221.600375,48.1784194
J144629.99+500130.73,221.6249583,50.0252028
J144631.24+011629.11,221.6301667,1.2747528
J144632.51+612859.20,221.6354583,61.4831111
J144634.43-005058.45,221.6434583,-0.8495694
J144637.08+561358.95,221.6545,56.2330417
J144639.41+445342.16,221.6642083,44.8950444
J144639.66+551002.66,221.66525,55.1674056
J144650.85+015106.83,221.711875,1.8518972
J144658.64+015023.35,221.7443333,1.8398194
J144710.45+632527.19,221.7935417,63.4242194
J144716.61-023523.31,221.8192083,-2.5898083
J144719.66-005727.00,221.8319167,-0.9575
J144722.61+042311.53,221.8442083,4.3865361
J144725.16+032627.94,221.8548333,3.4410944
J144728.27-013802.12,221.8677917,-1.6339222
J144807.68+480537.75,222.032,48.0938194
J144823.83+364513.50,222.0992917,36.75375
J144826.75+345952.98,222.1114583,34.99805
J144827.20+630210.51,222.1133333,63.0362528
J144849.57+620715.14,222.2065417,62.1208722
J144853.87+384605.70,222.2244583,38.76825
J144855.44+550432.42,222.231,55.0756722
J144857.08-020533.29,222.2378333,-2.0925806
J144901.18+422750.15,222.2549167,42.4639306
J144901.35+515833.89,222.255625,51.9760806
J144902.56+022611.18,222.2606667,2.4364389
J144904.64+495649.26,222.2693333,49.9470167
J144907.22+584340.57,222.2800833,58.7279361
J144909.36-005410.22,222.289,-0.9028389
J144909.80-021729.53,222.2908333,-2.2915361
J144918.43+523312.41,222.3267917,52.5534472
J144921.59+631614.09,222.3399583,63.2705806
J144922.32+552132.57,222.343,55.3590472
J144940.75+354125.08,222.4197917,35.6903
J144944.83+504239.25,222.4367917,50.7109028
J144952.52+012737.87,222.4688333,1.4605194
J144957.38+003329.84,222.4890833,0.5582889
J145002.16+003443.58,222.509,0.5787722
J145004.47+542159.53,222.518625,54.3665361
J145008.34+402628.71,222.53475,40.4413083
J145010.33+012300.52,222.5430417,1.3834778
J145041.22+514216.36,222.67175,51.7045444
J145041.63-014636.20,222.6734583,-1.7767222
J145042.99-014253.60,222.679125,-1.7148889
J145046.52+542440.54,222.6938333,54.4112611
J145052.59+000540.21,222.719125,0.0945028
J145055.50-002932.56,222.73125,-0.4923778
J145059.73-000215.06,222.748875,-0.0375167
J145103.49+553114.48,222.7645417,55.5206889
J145103.91-002743.98,222.7662917,-0.4622167
J145104.59+491518.56,222.769125,49.2551556
J145115.66+620014.82,222.81525,62.0041167
J145122.73+552405.10,222.8447083,55.4014167
J145138.82+024249.58,222.91175,2.7137722
J145147.49+023131.80,222.947875,2.5255
J145153.39+032147.72,222.9724583,3.3632556
J145155.09+604454.21,222.9795417,60.7483917
J145157.32+511553.76,222.9888333,51.2649333
J145205.73+381059.27,223.023875,38.1831306
J145216.06-001737.06,223.0669167,-0.2936278
J145223.97+550626.92,223.099875,55.1074778
J145231.33+552426.03,223.1305417,55.4072306
J145233.83+030840.63,223.1409583,3.1446194
J145235.22+043245.21,223.14675,4.5458917
J145243.07+031329.34,223.1794583,3.2248167
J145305.86+365527.80,223.2744167,36.9243889
J145310.78+365449.69,223.2949167,36.9138028
J145314.91+560944.72,223.312125,56.1624222
J145321.25+550220.35,223.3385417,55.0389861
J145323.39+025759.49,223.3474583,2.966525
J145327.58+031622.02,223.3649167,3.2727833
J145332.22+412630.86,223.38425,41.4419056
J145332.91+030438.27,223.387125,3.0772972
J145335.36+422650.06,223.3973333,42.4472389
J145351.28+032904.79,223.4636667,3.4846639
J145352.13+030210.80,223.4672083,3.0363333
J145352.26+423347.13,223.46775,42.5630917
J145401.70+383927.15,223.5070833,38.6575417
J145407.73+492544.95,223.5322083,49.4291528
J145408.07+031249.33,223.533625,3.2137028
J145412.17+543024.56,223.5507083,54.5068222
J145413.11+045029.56,223.554625,4.8415444
J145414.34+044739.86,223.55975,4.7944056
J145415.09+492549.89,223.562875,49.430525
J145415.34+043051.36,223.5639167,4.5142667
J145417.83+041702.02,223.5742917,4.2838944
J145419.37+384829.89,223.5807083,38.8083028
J145422.50+022423.17,223.59375,2.4064361
J145426.94+551339.98,223.61225,55.2277722
J145432.27+370432.20,223.6344583,37.0756111
J145432.74+025759.15,223.6364167,2.9664306
J145435.61+631711.05,223.648375,63.2864028
J145445.70+382903.86,223.6904167,38.4844056
J145448.66+630112.12,223.70275,63.0200333
J145453.12+003825.48,223.7213333,0.6404111
J145503.30+024233.39,223.76375,2.709275
J145507.26+345035.97,223.78025,34.843325
J145507.84+481949.38,223.7826667,48.3303833
J145507.86+510113.08,223.78275,51.0203
J145509.05+434906.87,223.7877083,43.818575
J145512.02+502955.40,223.8000833,50.4987222
J145513.59+033643.07,223.806625,3.6119639
J145515.83+482156.50,223.8159583,48.3656944
J145532.98+030213.81,223.8874167,3.0371694
J145544.63+005158.03,223.9359583,0.8661194
J145551.53+493851.07,223.9647083,49.6475194
J145558.27+625300.57,223.9927917,62.8834917
J145558.35+490607.65,223.993125,49.102125
J145559.14+353948.29,223.9964167,35.6634139
J145604.89+472712.46,224.020375,47.4534611
J145627.95+021224.77,224.1164583,2.2068806
J145648.01+463008.38,224.2000417,46.5023278
J145649.42+413547.11,224.2059167,41.5964194
J145651.46+384523.26,224.2144167,38.7564611
J145653.34+383740.52,224.22225,38.6279222
J145657.10+344928.71,224.2379167,34.8246417
J145658.96-020652.05,224.2456667,-2.1144583
J145701.47+024308.39,224.256125,2.7189972
J145702.24+353302.30,224.2593333,35.5506389
J145711.24+522046.08,224.2968333,52.3461333
J145714.15+530907.57,224.3089583,53.1521028
J145728.89+405922.18,224.370375,40.9894944
J145729.03+455043.89,224.3709583,45.845525
J145742.02+363822.10,224.4250833,36.6394722
J145746.45+592033.02,224.4435417,59.3425056
J145746.53+400406.71,224.443875,40.0685306
J145755.39+034614.93,224.4807917,3.7708139
J145756.33+534706.14,224.4847083,53.7850389
J145756.42+492039.82,224.4850833,49.3443944
J145757.95+340947.08,224.4914583,34.1630778
J145804.80-014712.78,224.52,-1.7868833
J145805.71+031745.70,224.5237917,3.2960278
J145806.24+013020.56,224.526,1.5057111
J145806.38+040603.64,224.5265833,4.1010111
J145808.33+032523.69,224.5347083,3.4232472
J145819.14+531415.26,224.57975,53.2375722
J145821.64+023248.92,224.5901667,2.5469222
J145827.80+482932.57,224.6158333,48.4923806
J145828.97+032425.07,224.6207083,3.4069639
J145833.60+472951.33,224.64,47.4975917
J145839.44+011657.54,224.6643333,1.28265
J145843.89+482845.78,224.682875,48.4793833
J145855.13+480100.20,224.7297083,48.0167222
J145856.92+314712.01,224.7371667,31.7866694
J145900.60+432427.82,224.7525,43.4077278
J145902.90+412648.70,224.7620833,41.4468611
J145909.85+004534.47,224.7910417,0.759575
J145915.24+345955.50,224.8135,34.99875
J145926.55+482925.50,224.860625,48.4904167
J145932.61+404429.06,224.885875,40.7414056
J145935.52+491938.84,224.898,49.3274556
J145944.47+475642.23,224.9352917,47.9450639
J145945.61+512755.68,224.9400417,51.4654667
J145945.86+493014.10,224.9410833,49.5039167
J145948.78+541253.74,224.95325,54.2149278
J145958.16+561954.76,224.9923333,56.3318778
J150004.32+492305.11,225.018,49.3847528
J150025.00+431713.25,225.1041667,43.2870139
J150026.76+041044.45,225.1115,4.1790139
J150039.31+010151.43,225.1637917,1.0309528
J150046.11+495937.20,225.192125,49.9936667
J150049.74+490920.81,225.20725,49.1557806
J150052.58+014551.08,225.2190833,1.7641889
J150054.68+554544.26,225.2278333,55.7622944
J150056.93+343352.02,225.2372083,34.56445
J150117.68+015304.55,225.3236667,1.8845972
J150120.76+014543.61,225.3365,1.7621139
J150121.14+013813.46,225.3380833,1.6370722
J150124.94+480627.85,225.3539167,48.1077361
J150138.97+380320.90,225.412375,38.0558056
J150145.24+000030.51,225.4385,0.008475
J150155.87+351628.74,225.4827917,35.27465
J150202.54+471349.33,225.5105833,47.2303694
J150212.75+020148.76,225.553125,2.0302111
J150213.86+320746.12,225.55775,32.1294778
J150222.20+415518.23,225.5925,41.9217306
J150225.36+485239.68,225.6056667,48.8776889
J150237.24+331018.92,225.6551667,33.1719222
J150242.36+431432.70,225.6765,43.2424167
J150242.51+543819.39,225.677125,54.6387194
J150242.93+375657.69,225.678875,37.9493583
J150244.89+533034.64,225.6870417,53.5096222
J150247.78+345139.39,225.6990833,34.8609417
J150255.20+553538.87,225.73,55.5941306
J150255.40-021110.84,225.7308333,-2.1863444
J150256.91+340853.82,225.737125,34.1482833
J150259.13+620915.23,225.746375,62.1542306
J150322.20-014809.90,225.8425,-1.80275
J150324.98+420327.25,225.8540833,42.0575694
J150332.06+021332.44,225.8835833,2.2256778
J150339.71+420734.74,225.9154583,42.1263167
J150340.25+461747.71,225.9177083,46.2965861
J150340.90+415316.69,225.9204167,41.8879694
J150341.24+321855.65,225.9218333,32.3154583
J150347.95+345056.10,225.9497917,34.8489167
J150356.13+482557.79,225.983875,48.4327194
J150356.34+483300.87,225.98475,48.5502417
J150407.32-020013.43,226.0305,-2.0037306
J150408.35+355726.19,226.0347917,35.957275
J150416.15+031755.48,226.0672917,3.2987444
J150419.16+483653.06,226.0798333,48.6147389
J150421.56+504151.33,226.0898333,50.6975917
J150422.21+474112.07,226.0925417,47.6866861
J150422.44+590731.73,226.0935,59.1254806
J150429.73+021958.90,226.123875,2.3330278
J150432.71+355754.09,226.1362917,35.965025
J150437.06+484419.62,226.1544167,48.7387833
J150443.07+614309.96,226.1794583,61.7194333
J150444.18-002107.11,226.1840833,-0.351975
J150450.82+424404.25,226.21175,42.7345139
J150455.63+310730.01,226.2317917,31.1250028
J150457.92+314025.90,226.2413333,31.6738611
J150459.41+483847.85,226.2475417,48.646625
J150507.29+465749.21,226.280375,46.9636694
J150514.93+510930.49,226.3122083,51.1584694
J150520.19+042850.02,226.334125,4.4805611
J150528.51+430635.71,226.3687917,43.1099194
J150533.46+483218.30,226.3894167,48.5384167
J150537.00+310949.75,226.4041667,31.1638194
J150546.87-004253.70,226.4452917,-0.7149167
J150547.30+385648.78,226.4470833,38.9468833
J150549.80+314022.33,226.4575,31.6728694
J150551.60+511504.76,226.465,51.2513222
J150553.29+393119.85,226.4720417,39.5221806
J150556.82+421334.33,226.48675,42.2262028
J150557.07+381640.04,226.4877917,38.2777889
J150603.33+553426.19,226.513875,55.5739417
J150609.57+034030.21,226.539875,3.6750583
J150610.17+532439.09,226.542375,53.4108583
J150611.68+030833.22,226.5486667,3.1425611
J150619.30-014640.41,226.5804167,-1.7778917
J150622.27-014506.59,226.5927917,-1.7518306
J150625.46+005544.86,226.6060833,0.9291278
J150626.27+363621.39,226.6094583,36.6059417
J150628.54+462039.12,226.6189167,46.3442
J150631.41+404146.35,226.630875,40.6962083
J150632.69+463706.01,226.6362083,46.6183361
J150633.25+401104.50,226.6385417,40.1845833
J150633.62+423825.35,226.6400833,42.640375
J150634.24-015129.73,226.6426667,-1.8582583
J150638.82+445603.52,226.66175,44.9343111
J150642.36+403450.35,226.6765,40.5806528
J150643.89+034636.61,226.682875,3.7768361
J150645.60+010010.01,226.69,1.0027806
J150647.96+003027.99,226.6998333,0.507775
J150653.64+470325.06,226.7235,47.0569611
J150654.85+001110.79,226.7285417,0.1863306
J150658.47+600502.29,226.743625,60.0839694
J150703.01+035340.20,226.7625417,3.8945
J150709.74+405113.42,226.7905833,40.8537278
J150716.65+403108.20,226.819375,40.5189444
J150718.12+403911.45,226.8255,40.6531806
J150719.27+392645.88,226.8302917,39.4460778
J150725.61+003920.69,226.8567083,0.6557472
J150727.13+031209.87,226.8630417,3.2027417
J150743.82+042347.67,226.9325833,4.396575
J150744.99+512710.42,226.9374583,51.4528944
J150748.36+551108.91,226.9515,55.1858083
J150749.07-012854.85,226.9544583,-1.4819028
J150750.67+573620.66,226.961125,57.6057389
J150751.83+544510.15,226.9659583,54.7528194
J150756.59+523121.26,226.9857917,52.5225722
J150758.51+362727.37,226.9937917,36.4576028
J150806.78+521927.92,227.02825,52.3244222
J150806.86+022553.20,227.0285833,2.4314444
J150808.89+360108.14,227.0370417,36.0189278
J150812.92+562522.37,227.0538333,56.4228806
J150816.38+564008.20,227.06825,56.6689444
J150823.42+493957.61,227.0975833,49.6660028
J150824.78+373950.16,227.10325,37.6639333
J150825.75-001558.55,227.1072917,-0.2662639
J150828.32+611902.02,227.118,61.3172278
J150840.07+522713.93,227.1669583,52.4538694
J150841.59+373413.17,227.1732917,37.570325
J150849.64+001041.03,227.2068333,0.1780639
J150851.10+024802.55,227.2129167,2.8007083
J150853.50+391918.93,227.2229167,39.321925
J150853.94-001149.04,227.22475,-0.1969556
J150855.08+373329.72,227.2295,37.5582556
J150901.03-000957.24,227.2542917,-0.1659
J150913.16+523142.65,227.3048333,52.5285139
J150924.07-013953.87,227.3502917,-1.6649639
J150930.36+462933.65,227.3765,46.4926806
J150938.80+424248.22,227.4116667,42.7133944
J150950.64+361637.73,227.461,36.2771472
J150955.52+012411.12,227.4813333,1.4030889
J151005.12+030912.17,227.5213333,3.1533806
J151006.34-015521.75,227.5264167,-1.9227083
J151008.85+315316.15,227.536875,31.8878194
J151015.49+000225.05,227.5645417,0.0402917
J151016.18+043149.30,227.5674167,4.5303611
J151024.19+450958.07,227.6007917,45.1661306
J151030.01+405407.74,227.6250417,40.90215
J151032.43+460729.45,227.635125,46.1248472
J151035.97+542314.80,227.649875,54.3874444
J151036.10+410316.93,227.6504167,41.0547028
J151040.44+311410.61,227.6685,31.2362806
J151048.56-010345.02,227.7023333,-1.0625056
J151051.35+014152.92,227.7139583,1.6980333
J151055.76-001924.74,227.7323333,-0.3235389
J151100.98+523329.15,227.7540833,52.5580972
J151103.80+370133.12,227.7658333,37.0258667
J151104.94+041737.80,227.7705833,4.2938333
J151105.63+043007.09,227.7734583,4.5019694
J151114.70+032955.56,227.81125,3.4987667
J151118.17+610725.35,227.8257083,61.1237083
J151125.41+014108.31,227.855875,1.6856417
J151127.30+410523.92,227.86375,41.0899778
J151130.86+605724.16,227.8785833,60.9567111
J151131.77+014549.97,227.882375,1.7638806
J151132.85+014655.34,227.886875,1.7820389
J151137.00-001622.60,227.9041667,-0.2729444
J151137.00+042802.09,227.9041667,4.4672472
J151140.36+034034.22,227.9181667,3.6761722
J151142.82+435813.79,227.9284167,43.9704972
J151146.95+003921.14,227.945625,0.6558722
J151200.17+363907.07,228.0007083,36.6519639
J151207.16+533854.27,228.0298333,53.6484083
J151211.49+020036.74,228.047875,2.0102056
J151216.27+412241.51,228.0677917,41.3781972
J151217.17+402550.52,228.0715417,40.4307
J151217.98+020157.09,228.0749167,2.032525
J151219.92+031826.68,228.083,3.3074111
J151225.53+403308.95,228.106375,40.5524861
J151233.67+030425.12,228.1402917,3.0736444
J151235.25+552322.24,228.146875,55.3895111
J151239.55+015555.38,228.1647917,1.93205
J151241.52-014829.09,228.173,-1.8080806
J151245.44+411400.88,228.1893333,41.2335778
J151252.33+512355.26,228.2180417,51.3986833
J151252.96+043050.40,228.2206667,4.514
J151254.33+352752.25,228.226375,35.4645139
J151259.75+030918.87,228.2489583,3.1552417
J151300.58+020134.07,228.2524167,2.0261306
J151301.64+320523.10,228.2568333,32.08975
J151305.76+543116.82,228.274,54.5213389
J151312.01+041700.16,228.3000417,4.2833778
J151313.72+403216.41,228.3071667,40.5378917
J151313.98+470608.34,228.30825,47.1023167
J151315.57+403107.50,228.314875,40.51875
J151315.75+411940.70,228.315625,41.3279722
J151318.58+042838.90,228.3274167,4.4774722
J151320.80+023049.57,228.3366667,2.5137694
J151323.68+025624.73,228.3486667,2.9402028
J151328.32+020801.74,228.368,2.1338167
J151329.19+581224.87,228.371625,58.2069083
J151332.82+585505.27,228.38675,58.9181306
J151335.12+033100.47,228.3963333,3.5167972
J151338.52+025342.38,228.4105,2.8951056
J151338.62+382804.92,228.4109167,38.4680333
J151340.23+040417.24,228.417625,4.0714556
J151343.31+042143.70,228.4304583,4.3621389
J151345.88+020729.77,228.4411667,2.1249361
J151347.09+020552.89,228.4462083,2.098025
J151357.90+014404.59,228.49125,1.7346083
J151400.14+553222.51,228.5005833,55.5395861
J151422.39+501946.81,228.5932917,50.3296694
J151431.84+310151.42,228.6326667,31.03095
J151438.52+040210.69,228.6605,4.0363028
J151450.67+371509.33,228.711125,37.2525917
J151451.34+613930.15,228.7139167,61.658375
J151509.03+033009.35,228.787625,3.5025972
J151509.16-015805.63,228.7881667,-1.9682306
J151511.11+035054.63,228.7962917,3.8485083
J151527.37+035621.35,228.8640417,3.9392639
J151528.71+312133.48,228.869625,31.3593
J151558.47+035957.07,228.993625,3.9991861
J151600.93+542856.41,229.003875,54.4823361
J151605.48+600000.70,229.0228333,60.0001944
J151612.49+451359.06,229.0520417,45.2330722
J151618.38+030401.64,229.0765833,3.0671222
J151621.54+581835.60,229.08975,58.3098889
J151623.09-001805.14,229.0962083,-0.3014278
J151638.71+410148.74,229.1612917,41.0302056
J151639.31+384520.59,229.1637917,38.7557194
J151640.21+001501.91,229.1675417,0.2505306
J151642.45+520225.62,229.176875,52.04045
J151646.81+040203.67,229.1950417,4.0343528
J151653.34+033806.65,229.22225,3.6351806
J151655.63+414223.08,229.2317917,41.7064111
J151711.15+032105.82,229.2964583,3.3516167
J151715.58+570017.32,229.3149167,57.0048111
J151716.17+455244.35,229.317375,45.8789861
J151720.71+001413.98,229.3362917,0.2372167
J151722.96+041248.96,229.3456667,4.2136
J151727.32+000709.86,229.3638333,0.1194056
J151728.94+383930.79,229.3705833,38.6585528
J151734.52+334119.43,229.3938333,33.6887306
J151740.28+490553.38,229.4178333,49.0981611
J151746.49-004634.03,229.4437083,-0.7761194
J151748.49-012534.11,229.4520417,-1.4261417
J151749.17+040945.27,229.454875,4.162575
J151754.01+004943.22,229.4750417,0.8286722
J151801.64+381301.21,229.5068333,38.2170028
J151804.62+032923.13,229.51925,3.4897583
J151807.55+490345.96,229.5314583,49.0627667
J151827.82+331207.84,229.6159167,33.2021778
J151831.15+322334.25,229.6297917,32.3928472
J151832.45+582452.04,229.6352083,58.4144556
J151838.89+404500.24,229.6620417,40.7500667
J151839.40+034744.81,229.6641667,3.7957806
J151842.47+040349.45,229.6769583,4.0637361
J151843.82+041735.13,229.6825833,4.2930917
J151854.17+040635.99,229.7257083,4.1099972
J151858.75+030026.18,229.7447917,3.0072722
J151859.49+331900.39,229.747875,33.316775
J151903.51+042001.18,229.764625,4.3336611
J151905.78+032201.75,229.7740833,3.3671528
J151905.83+450155.85,229.7742917,45.0321806
J151921.64+590823.90,229.8401667,59.1399722
J151925.26+455248.90,229.85525,45.88025
J151925.35+493004.84,229.855625,49.5013444
J151930.16+493023.25,229.8756667,49.5064583
J151950.19+033414.91,229.959125,3.5708083
J151954.48+312245.39,229.977,31.379275
J151957.97+511847.35,229.9915417,51.3131528
J152005.19+493006.03,230.021625,49.501675
J152013.69+320032.17,230.0570417,32.0089361
J152018.65+332305.29,230.0777083,33.3848028
J152019.67+525356.90,230.0819583,52.8991389
J152022.92+033205.46,230.0955,3.53485
J152024.52+325134.62,230.1021667,32.8596167
J152024.55-001330.82,230.1022917,-0.2252278
J152028.99+445815.43,230.1207917,44.9709528
J152029.21+330118.56,230.1217083,33.0218222
J152047.83+490739.10,230.1992917,49.1275278
J152051.75+042328.65,230.215625,4.3912917
J152052.24+483938.62,230.2176667,48.6607278
J152056.59+454305.31,230.2357917,45.7181417
J152111.30+303502.36,230.2970833,30.5839889
J152112.78+303928.55,230.30325,30.6579306
J152117.46+565537.02,230.32275,56.92695
J152122.23+482456.93,230.342625,48.4158139
J152137.86+002757.68,230.40775,0.4660222
J152140.63+333332.38,230.4192917,33.5589944
J152148.69+580515.63,230.452875,58.087675
J152149.62+503056.21,230.45675,50.5156139
J152153.10+483740.01,230.47125,48.6277806
J152201.98+311359.05,230.50825,31.2330694
J152205.39+330854.93,230.5224583,33.1485917
J152220.87+444732.72,230.5869583,44.7924222
J152221.93+003143.66,230.591375,0.5287944
J152238.81+041444.67,230.6617083,4.2457417
J152245.68+341704.78,230.6903333,34.2846611
J152254.82-005343.29,230.7284167,-0.8953583
J152255.76-012123.21,230.7323333,-1.3564472
J152257.23-012252.04,230.7384583,-1.3811222
J152321.94+443018.60,230.8414167,44.5051667
J152325.34+344659.84,230.8555833,34.7832889
J152327.26-010956.07,230.8635833,-1.165575
J152329.00-012701.61,230.8708333,-1.4504472
J152330.98+522515.71,230.8790833,52.4210306
J152333.98-002345.35,230.8915833,-0.3959306
J152359.04+484734.34,230.996,48.7928722
J152403.37+463425.05,231.0140417,46.573625
J152413.09+573739.77,231.0545417,57.6277139
J152416.61+033841.58,231.0692083,3.6448833
J152436.60+320919.23,231.1525,32.1553417
J152449.37+030630.17,231.2057083,3.1083806
J152451.02+501854.68,231.2125833,50.3151889
J152503.24+481141.69,231.2635,48.1949139
J152504.02+482725.85,231.26675,48.4571806
J152511.20+473933.15,231.2966667,47.6592083
J152516.44+532425.51,231.3185,53.4070861
J152518.32+391347.72,231.3263333,39.2299222
J152523.01+482624.40,231.345875,48.4401111
J152524.22-013009.11,231.3509167,-1.5025306
J152534.07+024147.70,231.3919583,2.6965833
J152539.32+293612.78,231.4138333,29.60355
J152541.50+325426.83,231.4229167,32.9074528
J152544.99+330938.35,231.4374583,33.1606528
J152551.39+384613.78,231.464125,38.7704944
J152601.86-012327.58,231.50775,-1.3909944
J152603.55+034841.61,231.5147917,3.8115583
J152621.67+035002.46,231.5902917,3.8340167
J152637.66+003533.42,231.6569167,0.5926167
J152642.98+462638.48,231.6790833,46.4440222
J152645.04+033718.99,231.6876667,3.6219417
J152648.20+483653.89,231.7008333,48.6149694
J152648.91+591548.12,231.7037917,59.2633667
J152659.44+355837.01,231.7476667,35.9769472
J152701.57+483647.88,231.7565417,48.6133
J152703.76+390023.39,231.7656667,39.0064972
J152718.66+305857.27,231.82775,30.982575
J152721.92+040035.51,231.8413333,4.0098639
J152723.65-001507.63,231.8485417,-0.2521194
J152724.78-002638.63,231.85325,-0.4440639
J152728.73+492106.88,231.8697083,49.3519111
J152735.28+001721.08,231.897,0.2891889
J152746.95+470136.38,231.945625,47.0267722
J152757.03+032226.92,231.987625,3.3741444
J152757.10+345759.96,231.9879167,34.9666556
J152757.86+425816.25,231.9910833,42.9711806
J152759.34+514040.90,231.99725,51.6780278
J152809.61+430025.61,232.0400417,43.0071139
J152812.75+425547.56,232.053125,42.9298778
J152816.69+425638.74,232.0695417,42.9440944
J152817.60-000755.69,232.0733333,-0.1321361
J152831.52+585038.35,232.1313333,58.8439861
J152844.25+322446.29,232.184375,32.4128583
J152848.27+343757.99,232.201125,34.632775
J152850.22+004638.11,232.20925,0.7772528
J152853.74+591011.93,232.2239167,59.1699806
J152911.42+004327.28,232.2975833,0.7242444
